,Smiles,Name
230,CCCCCC(O)C=CC=CCC=CCC=CCCCC(=O)O,15(S)-HETE-d8
231,C(OP(=O)(O)O)C(O)C(O)C(O)C(O)C(COP(O)(=O)O)=O,AC1L1AXE
232,C(CC(N)C(=O)O)C(O)CN,5-hydroxylysine
233,C1(C(O)=C(O)C(O)=CC=1C2(OC3(C(CC(O)2)=C(O)C=C(O)C=3))),CHEBI:71224
234,C(=CC(=O)O)N(=O)O,AC1L97TW
235,C=CC(C)(CCC=C(C)C)C2(C(C1(C(O)=CC(O)=CC=1C(=O)C=2O))=O),3-linalylflaviolin
236,C=C(C(=O)O)OC1(C=CC=C(C1O)C(O)=O),"5-((1-Carboxyethenyl)oxy)-6-hydroxy-1,3-cyclohexadiene-1-carboxylic acid"
237,C1(=CN=CN1),imidazole
238,C(=O)(O)C(NO)CCCCCCSC,2-(hydroxyamino)-8-(methylsulfanyl)octanoic acid
239,CC(=O)NC2(C(O)OC(CO)C(OC1(OC(CO)C(O)C(O)C(O)1))C(O)2),N-acetyllactosamine
240,CCC(C1(NC(C(NC(=O)C(CCCCCC(=O)CC)NC(=O)C2(N(C1=O)CCCC2))CC3(C4(C(N(OC)C=3)=CC=CC=4)))=O))C,apicidin
241,C(C2(OC(N1(C(NC(=O)CC1)=O))C(C(O)2)O))OP(O)(O)=O,AC1NDQB6
242,CC=C1(CC(C(O)(C)C(=O)OCC2(=CCN3(CCC(OC(=O)1)C23)))C),AC1L5R4P
243,CC(C)(C(O)C(=O)NCCC(=O)NCCSC(CC(CCC(O)=O)=O)=O)COP(=O)(OP(=O)(OCC1(C(OP(O)(=O)O)C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))O)O,AC1L18GS
244,C(O)(=O)C(Cl)C1(OC(=O)C=C1),(+)-5-chloromuconolactone
245,CC(=O)NC(C(O)=O)CC1(C=CC=CC=1),N-Acetyl-DL-phenylalanine
246,CCC1(C(O)(C)C=CC(C(C)CC(C)C(C(C(=O)O1)C)OC2(C(C(CC(C)O2)N(C)C)O))=O),"(2R,3S,7R,9S,10S,11R)-10-[(2S,3R,4S,6R)-4-DIMETHYLAMINO-3-HYDROXY-6-METHYL-OXAN-2-YL]OXY-2-ETHYL-3-HYDROXY-3,7,9,11-TETRAMETHYL-1-OXACYCLODO DEC-4-ENE-6,12-DIONE"
247,C(N)C(=O)NC(CC(=O)O)C(O)=O,79731-35-4
248,CC(CCC(=O)NCCS(=O)(=O)O)C2(CCC3(C4(CCC1(CC(O)CCC(C)1C(CCC(C)23)4)))),Lithocholyltaurine
249,C(CCN)=O,3-Aminopropanal
250,C(C1(C=CC=CC=1))N=C=S,benzyl isothiocyanate
251,CC(=CCCC(=CCCC(=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(O)(=O)O)C)C)C,AC1L1AW2
252,C1(C=C(Cl)C(=CC=1N(O)=O)N(O)=O),"1-chloro-2,4-dinitrobenzene"
253,C1(C(Cl)=CC(O)C(O)C=1Cl),ACMC-20m8cb
254,C2(O)(C(O)C(O)C(OP(O)(OC1(C(O)C(O)C(O)C(OP(O)(O)=O)C(O)1))=O)C(O)C(O)2),SCHEMBL5184816
255,C1(OC(C(C(C1O)O)O)O),Pentopyranose
256,C1(C(O)OC(CO)C(O)C(O)1),2-Deoxyhexopyranose
257,CSCCC(=O)C(=O)COP(O)(=O)O,"5-(Methylthio)-2,3-dioxopentyl phosphate"
258,CC(=O)NC1(C(O)OC(COS(=O)(O)=O)C(O)C(O)1),AC1NQGJR
259,C2(NC1(C(=CN=CN=1)NC2)),"5,6,7,8-tetrahydropteridine"
260,CCCCCCCCCC=CC(SCCNC(CCNC(C(C(COP(OP(OCC3(OC(N2(C1(=C(C(=NC=N1)N)N=C2)))C(C3OP(O)(O)=O)O))(O)=O)(O)=O)(C)C)O)=O)=O)=O,AC1NPX1L
261,CC(=O)NCCC1(C=CC=CC=1),N-Phenethylacetamide
262,CC23(CCC1(C4(=CC=C(C=C(CCC1C(CCC(O)2)3)4)OC5(OC(C(=O)O)C(O)C(O)C(O)5)))),AC1NOZNE
263,C(C1(C=CC(Cl)=CC=1O))(O)=O,4-Chlorosalicylic acid
264,CC(C(C(C(COP(O)(=O)O)=O)O)O)O,AC1NDL5F
265,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(O)(=O)OP(O)(=O)O,AC1L18PG
266,CC(C)CCCCCCCCCCCCCC(O)=O,15-Methylhexadecanoic acid
267,CC(=O)NC1(C(O)OC(COP(O)(=O)O)C(O)C(O)1),GlcNAc-6-P
268,CN4(C3(C1(=CC(=C(C=C1CC(C2(=CC(=C(C=C2C3)OC)OC))4)OC)OC))),N-Methylpavine
269,CC1(N(=CSC(CCO)=1)CC2(C=NC(C)=NC(N)=2)),thiamine
270,CC1(=CC(C)=CC(=C1)O),"3,5-DIMETHYLPHENOL"
271,CC=CS(=O)CC(N)C(O)=O,AC1NAMBB
272,CC1(C(CCC2(C3(C(CCC12)(C4(C(=CC3)C5(C(CC4)(CCC(C5)(CO)C)C))C)C))C)O)C,6813-59-8
273,CCC1(C(C=C(C)C=CC(=O)C(C)CC(CC=O)C(C(C)C(O)CC(=O)O1)OC3(OC(C)C(OC2(OC(C(O)C(O)(C)C2)C))C(N(C)C)C(O)3))COC4(OC(C(O)C(OC)C(OC)4)C)),Tylosin
274,CN(C)(CC(O)=O)C,TRIMETHYL GLYCINE
275,CC(=O)CC1(=CC2(C=C(O)C=C(O)C(C(O)=C1C=O)=2)),6-O-demethylfusarubinaldehyde
276,CCN1(C2(N=CN=C(N)C(N=C1)=2)),9-ethyl-9h-purin-6-amine
277,C(N)(NC(O)=O)=O,Allophanic acid
278,CC(C)=CCCC(C)=CCCC(C)=CCCC(=CCCC(=CCCC(=CCCC(C)=CCCC(=CCCC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)OC2(OC(CO)C(OC1(OC(C(=O)O)C(O)C(O)C(NC(C)=O)1))C(O)C(NC(C)=O)2))C)C)C)C)C)C)C,AC1LCUYG
279,C=C1(CCC2(CC1C2(C)C)),BETA-PINENE
280,COC1(=C(C(=CC(=C1)C(O)=O)O)O),"3,4-dihydroxy-5-methoxybenzoic acid"
281,C1(CCC(N(C)(C)1)C(O)=O),"Pyrrolidinium, 2-carboxy-1,1-dimethyl-"
282,C1(C=C(O)C=CC=1C2(OC3(C(O)=C(O)C=CC(C(=O)C=2)=3))),"7,8,4'-trihydroxyflavone"
283,C3(C(C2(OC1(C=C(C=C(C=1C(C2)=O)O)O)))=CC(=C(C=3)O)O),MLS000877024
284,COC(C1(C=CC=CC=1))=O,METHYL BENZOATE
285,CC(C)CCCC(C)CCCC(C)CCCC(C)=CCC1(O)(C(=O)C2(C=CC=CC(C(=O)C(C)1)=2)),AC1NAG0C
286,CN5(C3(C2(=C(C=C1(OCOC1=C2))C=CC=3C4(=C(C(OC)=C(OC)C=C4)C5)))),Dihydrochelerythrine
287,CC(C3(=C(C(=C2(C1(=C(C=C(C=C1OC2)C)3)))O)OC))C,Desoxyhemigossypol-6-methyl ether
288,CC(N)C(=O)NC(CCC(=O)O)C(=O)O,alanylglutamic acid
289,C(CO)C(O)=O,3-Hydroxypropionic acid
290,CC(=CCC1(=C(C=C(C2(=C1OCC(C2=O)C3(C=CC(=CC=3O)O)))O)O))C,Kievitone
291,CC(NC=C(C(=O)O)C(CO)C(=O)O)=O,"Butanedioic acid, [(acetylamino)methylene](hydroxymethyl)-"
292,CC1(=CC(=C(C=C1)O)C(O)=O),5-Methylsalicylic acid
293,COC1(C=C(C=CC=1O)CC(C(CC2(C=CC(=C(C=2)OC)O))CO)CO),Flaxseeds extract
294,C3(C(C1(C(C2(=CC(=C(C=C(OC1O)2)O)O))=O))=CC=C(C=3)O),"2,6,7,4'-Tetrahydroxyisoflavanone"
295,C(O)(=O)C1(OC(C(O)C(O)C(O)1)OC(=O)C(N)CC2(=CC(I)=C(C(I)=C2)OC3(=CC(I)=C(O)C(I)=C3))),THYROXINE ACYL-BETA-D-GLUCURONIDE
296,CSCC1(=CC=CO1),Furfuryl methyl sulfide
297,CC(=O)CCCC(O)=O,4-Acetylbutyric acid
298,C1(N(C(C2(=C(C1)C=C(C(=C2)O)OC))CC3(=CC=C(C=C3)O))C),METHYL COCLAURINE
299,C2(=C(C=CC(=O)C1(=C(O)C=C(O)C=C(O)1))C=C(O)C(O)=C2),CTK4C6064
300,CCC(C)(O)C#N,2-Hydroxy-2-methylbutanenitrile
301,CN(C1(C=CC=CC=1))C,"N,N-dimethylaniline"
302,C=C3(C2(CCC4(C15(CCCC(C1C(C(C2)(C3)4)C(OC)=O)(C)C(O5)=O)))O),Gibberellin I
303,CCC(O)(C)C(C(O)=O)O,"2,3-Dihydroxy-3-methylpentanoic acid"
304,C(O)C3(OC(N1(C2(=C(NC1=O)C(=O)NC(=O)N2)))C(O)C3O),Oprea1_167428
305,CC(C1(=CC=C(CC1)C))C,ALPHA-TERPINENE
306,C1(NC=C(CC(=O)O)N=1),Imidazole-4-acetic acid
307,CC(=O)NC2(C(O)OC(CO)C(O)C(OC1(OC(CO)C(O)C(O)C(O)1))2),2-(acetylamino)-2-deoxy-3-o-hexopyranosylhexopyranose
308,C(C(=O)C(O)=O)(O)=O,Ketomalonic acid
309,CCC(O)(C(=O)O)C(C)=O,AAAHB
310,C3(C=CC(C2(OC1(=CC(=CC(=C1C(C2)=O)O)O)))=CC=3),"5,7-Dihydroxyflavanone"
311,C(Cl)CO,2-chloroethanol
312,C(O)C1(OC(CC(O)1)N3(C=NC2(=C(N)N=CN=C23))),deoxyadenosine
313,CN1(=CN(C2(N=C(N)NC(=O)C1=2))C3(OC(CO)C(O)C(O)3)),22164-16-5
314,C1(CCCCN1),PIPERIDINE
315,CC(N)C(=O)NC(CCC(=O)NC(C(O)=O)CCCC(N)C(=O)O)C(=O)O,AC1L1A3Z
316,C(=O)C=CC=C(O)C(=O)O,"6-hydroxy-2-oxohexa-3,5-dienoic acid"
317,COC3(C=CC2(C(=O)C(C1(=CC=C(O)C=C1))=COC=2C=3)),isoformononetin
318,CC(O)CCC(O)C,"2,5-HEXANEDIOL"
319,C(C(C(O)CO)=O)OP(O)(O)=O,Erythrulose 1-phosphate
320,CCCC(OCC(OC(CCC)=O)CO)=O,beta-dibutyrin
321,CCC1(C=CC(O)=CC=1),4-ETHYLPHENOL
322,CCCCC1(C(=O)C(O)=C(C)O1),SCHEMBL11157363
323,C2(C=CC(C1(C=C(O)C=C(O)C=1))=CC=2),"3,5-Dihydroxybiphenyl"
324,CCCCC(C)C(OC(CC(C(O)=O)CC(=O)O)=O)C(OC(=O)CC(C(O)=O)CC(O)=O)CC(C)CC(O)CCCCC(O)CC(O)C(N)C,fumonisin b1
325,C1(=O)(NC2(C(C=C1)=CC=CC(Cl)=2)),8-CHLOROQUINOLIN-2-OL
326,COC1(C=C(C=C(C=1)C=CC2(C=CC(=CC=2)O))OC),IN1155
327,CCCCCCCCCCCCCCCC(C(CO)N)=O,Ketodihydrosphingosine
328,C1(CC(=O)CC(C1)=O),"1,3-Cyclohexanedione"
329,CC6(=C(C)C=C5(C(N=C1(C(=O)NC(=O)N=C1N(CC(C(O)C(O)COP(OP(O)(OCC4(C(O)C(O)C(N3(C=NC2(C(N)=NC=NC=23)))O4))=O)(O)=O)O)5))=C6)),flavitan
330,CC1(=C(C(=C(COP(O)(O)=O)C=N1)CN)O),PYRIDOXAMINE-5'-PHOSPHATE
331,CCC(C(=O)CC)O,4-Hydroxy-3-hexanone
332,C1(C=CC(N)=C(C=1)C(=O)C(=O)O),2-(2-aminophenyl)-2-oxoacetic acid
333,C1(=C(Cl)C(Cl)=CC(O)=C(Cl)1),"2,4,5-TRICHLOROPHENOL"
334,C(CC(O)=O)NC(N)=N,3-Guanidinopropionic acid
335,C(C1(CC(C(=CO1)O)=O))O,"4H-Pyran-4-one, 2,3-dihydro-5-hydroxy-2-(hydroxymethyl)-"
336,CC(C)CCCC(C)CCCC(C)CCCC(C)C(=O)C(=O)O,2-Oxophytanic acid
337,CC1(OC(=O)C=C(O)C=1),4-Hydroxy-6-methyl-2-pyrone
338,CC(=CCCC(C12(CC=C(C(C1)2)C))C)C,sesquithujene
339,C1(C(N)=CC(=C(C=1)Cl)Cl),"3,4-DICHLOROANILINE"
340,C1(O)(C(OP(O)(O)=O)C(OP(O)(=O)O)C(OP(O)(=O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)1),inositol pentaphosphate
341,C1(CCC(C(O)=O)N(C)1),1-methylpyrrolidine-2-carboxylic acid
342,CC24(CCCC(C3(CCC1(=CC(=CC=C1C(CC2)3)OS(=O)(=O)O)))4),Steroid O-sulfate
343,C1(=C(C(O)=O)NC(NC(=O)1)=O),Orotic acid
344,C1(NC(C2(=C(C1)C=C(C(=C2)O)O))CC3(=CC=C(C=C3)O)),Higenamine
345,C(CP(O)(O)=O)N,(2-Aminoethyl)phosphonic acid
346,C(O)(=O)C1(=C(O)C2(=C(C(O)=C1)C=CC=C2)),"1,4-Dihydroxy-2-naphthoic acid"
347,CC1(C(=O)NC(=O)N(C=1)C2(OC(C(O)C2)COP(O)(=O)OP(O)(=O)OC3(OC(C)CC(N)C(O)3))),AC1NOX4X
348,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(OP(=O)(OCC1(C(OP(O)(=O)O)C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))O)O,Propionyl-CoA
349,C(O)(=O)C(N)CC1(C(=O)ONC=1),"2-Amino-3-(2,5-dihydro-5-oxo-4-isoxazolyl)propanoic acid"
350,CC(C1(CCC(CC1=O)C))C,2-Isopropyl-5-methylcyclohexanone
351,C(C=O)C(CO)C(=O)O,2-(hydroxymethyl)-4-oxobutanoic acid
352,C(O)C1(C(O)=C(O)C(=O)O1),"2(5H)-FURANONE,3,4-DIHYDROXY-5-(HYDROXYMETHYL)-,(R)-"
353,C2(C(N1(C=C(C(N)=NC(=O)1)CO))OC(C(O)2)COP(O)(O)=O),AC1MOIXE
354,C(O)CC1(=CNC2(=C1C=C(O)C=C2)),5-Hydroxytryptophol
355,CC=C1(C(C)C(NC1=CC4(=C(C)C(CCC(O)=O)=C(C=C2(C(CCC(O)=O)=C(C)C(=N2)C=C3(C(C)=C(CC)C(=O)N3)))N4))=O),rac-Phycocyanobilin
356,C1(C=C(O)C=CC=1C2(=CC(=O)C3(C(O)=CC(=CC(O2)=3)OC4(OC(CO)C(O)C(O)C(O)4)))),Cosmosiine
357,COC3(C(O)=C2(C(=O)C(=C(C1(C=C(O)C(O)=CC=1))OC2=CC(O)=3)O)),Patuletin
358,C(CC(=O)NC(CC1(=CNC=N1))C(O)=O)N,2-(3-aminopropanoylamino)-3-(3H-imidazol-4-yl)propanoic acid
359,CC(N)(C)C,75-64-9
360,C1(NC2(=CC=CC=C(C=1CC(NC(C(=O)O)CC(O)=O)=O)2)),32449-99-3
361,C(COC(CC(=O)O)C(=O)O)(O)=O,(Carboxymethoxy)succinic acid
362,C(CCC(C(=O)O)N)(O)=O,DL-Glutamic acid
363,COC1(=CC(=CC=C1N)C(=O)O),4-Amino-3-methoxybenzoic acid
364,CCC(=O)C(=O)O,2-ketobutyric acid
365,CC(CCCC(CCCC(C)CCCC(C(O)=O)C)C)C,pristanic acid
366,COC3(=CC(O)=C2(C(=O)C(=C(C1(C=C(O)C(O)=CC=1))OC2=C3)O)),Rhamnetin
367,CCCC1(N(CCCC1)C),1-methyl-2-propylpiperidine
368,C1(N=C(N)C2(N=CN(C(N=1)=2)C3(C(O)C(O)C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(OCC6(OC(N4(C=NC5(=C4N=CN=C(N)5)))C(O)C(O)6))(=O)O))),Ap5A
369,C(NC(N)=O)(CC(=O)O)=O,Malonuric acid
370,CC(=CC=CC=C(C=CC=C(C)C=CC12(C(C)(C)CC(O)CC(O1)(C)2))C)C=CC=C(C)C=CC34(C(C)(C)CC(O)CC(O3)(C)4),1263-54-3
371,C1(O)(C(O)C(O)C(OP(O)(=O)O)C(OP(=O)(O)O)C(O)1),"inositol3,4-bisphosphate"
372,CC2(=CC=C(C1(C)(CCCC1(C)C))C=C2),"Toluene, p-(1,2,2-trimethylcyclopentyl)-, (R)-(+)-"
373,C(C1(OC(C(C(C1O)O)O)OC2(C=C(O)C(=CC=2)C(C=CC3(C=CC(=CC=3)O))=O)))O,Isoneoliquiritin
374,CCCCCC=CC=CC(OO)CCCCCCCC(O)=O,9(S)-HPODE
375,CCC1(C(C)C(O)C(C)C(=O)C(C)CC(O)(C)C(C(C(C(C(O1)=O)C)OC2(OC(C(O)C(C)(OC)C2)C))C)OC3(OC(CC(N(C)C)C(O)3)C)),Berythromycin
376,C=CCSO,2-Propene-1-sulfenic acid
377,COC1(C=C(C(=CC=1)C3(CC2(C(=CC(=CC=2)O)OC3)))O),"2',7-DIHYDROXY-4'-METHOXYISOFLAVAN"
378,C1(CCN(C(C(CCNC(N)=N)O)C(=O)O)1)=O,AC1NOXKI
379,CC(NC(C(=O)O)CC(=O)O)=O,2-Acetamidosuccinic acid
380,CC(CCC=C(CO)C)=CCO,"2,6-Octadiene-1,8-diol, 2,6-dimethyl-, (Z,Z)-"
381,CC1(OC(C(C(C(O)1)O)O)OC2(C(C(O)C(CO)OC2C5(C(O)=CC(O)=C4(C(=O)C=C(C3(C=CC(O)=CC=3))OC4=5)))O)),AC1NZ3YQ
382,C(C=O)CO,3-Hydroxypropanal
383,CN1(C2(CC(CC1CC2)OC(=O)C(CO)C3(=CC=CC=C3))),L-Hyoscyamine
384,CC(C(=O)CC(=O)O)CC(=O)O,CHEBI:81663
385,C(=NO)CC1(=CNC2(C=CC=CC1=2)),"1H-Indole-3-acetaldehyde, oxime, (E)-"
386,CC(C)OP(=O)(F)OC(C)C,diisopropyl fluorophosphate
387,C1(=CC(=C(C=C1N(O)=O)O)O),4-nitrocatechol
388,CCCCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(OP(=O)(OCC1(C(OP(O)(=O)O)C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))O)O,AC1NORMG
389,C(C1(C=C(C(=CC=1)O)O))=O,"3,4-Dihydroxybenzaldehyde"
390,C(O)(=O)C1(C=CC(N)=C(O)C=1),4-Amino-3-hydroxybenzoic acid
391,CC(=CC=CC=C(C)C=CC=C(C)C=CC(C1(C)(CC(CC(C)(C)1)O))=O)C=CC=C(C)C=CC(C2(C)(CC(CC(C)(C)2)O))=O,AC1NAQHG
392,C=C(C(O)=O)OP(=O)(C(=O)O)O,1-Carboxyvinyl carboxyphosphonate
393,C2(=O)(C1(=C(NCC=N1)NC(=O)N2)),"7,8-dihydrolumazine"
394,C(CC(NC1(C=C(C(Cl)=CC=1)Cl))=O)(O)=O,"N-(3,4-dichlorophenyl)malonamic acid"
395,CSC#N,METHYL THIOCYANATE
396,C(=C(Cl)Cl)Cl,TRICHLOROETHYLENE
397,CC(C=CC=C(C=CC1(C(CCC(C=1C)=O)(C)C))C)=CC=CC=C(C)C=CC=C(C)C=CC2(=C(C(CCC2(C)C)=O)C),SpecPlus_000679
398,C1(=CC=C(C=C1)C(C(=O)C2(=CC=CC=C2))O),BENZOIN
399,CC(C)(C(O)C(=O)NCCC(=O)NCCSC(=O)CCCCO)COP(=O)(OP(=O)(OCC1(C(OP(O)(=O)O)C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))O)O,AC1NQA68
400,C(COP(O)(=O)O)C(N)C(O)=O,o-phosphonohomoserine
401,COC1(C=CC(=CC=1)C2(=COC3(=CC=CC=C(C2=O)3))),4'-O-Methylisoflavone
402,CCCCCCCCCCCCCC=CC(C(N)COC1(OC(C(C(O)C(O)1)O)COS(=O)(O)=O))O,AC1NAFK6
403,CC1(=CC(=O)CC(C)(C)C(O)(C=CC(C)=O)1),AC1L9902
404,C(CCCCC(C(C(=O)O)O)C(=O)O)(=O)O,"1-Hydroxyhexane-1,2,6-tricarboxylate"
405,C=C2(CCC(C1(C)(C(C)(C)CCC1))C=C2),delta-cuprenene
406,CC8(CCC9(C(C)C3(C(CC2(C4(CC=C1(CC(CCC(C)1C(CCC(C)23)4)OC5(C(C(C(C(CO)O5)OC6(C(C(C(C(C)O6)O)O)O))O)OC7(C(C(C(C(C)O7)O)O)O))))))N(C8)9))),alpha-Chaconine
407,C(Cl)C1(C(O)C(O)C(O1)N3(C=NC2(C(N)=NC=NC=23))),BRN 0624885
408,C2(=CC(=C1(C(=O)C=CC(C1=C2)=O))O),juglone
409,CC(C(=O)O)NC(C(OC1(C(NC(=O)C)C(O)OC(CO)C(O)1))C)=O,AC1NAJLQ
410,CC(=O)CSCCS(=O)(=O)O,2-Oxopropyl-CoM
411,CC(C)(O)CCC3(C(O)=CC(O)=C2(C(OCC(C1(=CC=C(C=C(O)1)O))C(=O)2)=3)),62682-11-5
412,CC(OC(C=CC(C(C3(C4(CC(C2(C(CC=C1(C(C(C(CC12)O)=O)(C)C))C(CC3O)4C)C)=O)C))(O)C)=O)(C)C)=O,AC1L1EOW
413,COC1(C=C(O)C2(C(=O)C(OC)=C(OC(C=1)=2)C3(C=C(OC)C(O)=C(O)C=3))),"Myricetin 3,7,3'-trimethyl ether"
414,CCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(OP(=O)(OCC1(C(OP(O)(=O)O)C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))O)O,AC1NORM4
415,CCOC(=O)N,urethane
416,CN1(C=CC(OC)=C(C(=O)O)C(=O)1),3-Carboxy-4-methoxy-N-methyl-2-pyridone
417,C1(C(=O)C(O)C(O)C(O)C(O)1),SCHEMBL104373
418,CC(N)C(=O)NC(C(O)=O)CCC(=O)N,AC1LBTOL
419,C1(C=C(C(=CC(O)=1)O)O),"1,2,4-BENZENETRIOL"
420,C(C1(OC(C(C(C1O)O)O)OC2(C(C(C(C(C2O)O)O)O)O)))O,Galactinol
421,C1(C=CNC=1),PYRROLE
422,C2(C5(=C6(OCOC(=CC(OC)=C(C1(=CC(OC)=C3(C=C4(OCOC(=CC(=C1N(C)2)3)4))))5)6))),Dihydromacarpine
423,CC(O)(C)C(=O)C(=O)O,3-Hydroxy-3-methyl-2-oxobutanoic acid
424,CCCCC(CO)CC,2-Ethylhexan-1-ol
425,C(O)(=O)C(F)C1(OC(=O)C=C1),5-Fluoromuconolactone
426,C1(CC=NCC1),1-Piperideine
427,COC1(=CC(=CC=C(OC)1)C2(OC3(C(C(=O)C=2OC)=C(O)C(OC)=C(OC)C=3))),479-90-3
428,CC(C)=CCO,3-METHYL-2-BUTEN-1-OL
429,CC1(C(=O)NC(=O)N(C=1)C2(OC(C(O)C2)COP(O)(=O)OP(O)(=O)OC3(OC(C)CC(N(C)C)C(O)3))),AC1NOX5L
430,C(O)(=O)C1(C=C(C(=C(O)C=1)O)Cl),"3-Chloro-4,5-dihydroxybenzoic acid"
431,C(C1(C(C(C(C(O1)O)O)O)O))(O)=O,Hexopyranuronic acid
432,C(O)(=O)CC1(Cl)(OC(=O)C=C1),"(2-chloro-5-oxo-2,5-dihydrofuran-2-yl)acetic acid"
433,CC(C(C(COP(O)(=O)O)O)=O)=O,SCHEMBL16449212
434,C#C,Ethyne
435,C1(=CN(C(=O)NC(=O)1)C2(OC(CO)C(OP(=O)(O)O)C(O)2)),"1-(3-o-phosphonopentofuranosyl)pyrimidine-2,4(1h,3h)-dione"
436,CC(C)(C#N)OC1(OC(CO)C(O)C(O)C(O)1),AC1NATPJ
437,CC3(C1(C(C2(C(CC1)(C=CC(=C2C)O)C))OC(=O)3)),AC1NAFKC
438,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1(=C(O)C=CC(C(=O)O)=C1))C)C)C)C)C)C)C)C)C)C,636-57-7
439,C(C(C(=O)O)N)SSCC(C(O)=O)N,cystine
440,C(C1(C=CC=CC=1O))O,2-HYDROXYBENZYL ALCOHOL
441,C(O)(=O)C(O)=CC1(C=CC=CC=1),2-hydroxy-3-phenylprop-2-enoic acid
442,CCCCCCCCCCCCCCCC(OCC(O)COP(O)(=O)OCCN(C)(C)C)=O,AC1L3BST
443,C1(NC2(=C(N=1)N=CNC(=O)2)),hypoxanthine
444,CCC=CCC=CCC=CCCCCCCCC(=O)O,"9,12,15-Octadecatrienoic acid"
445,CC(=O)NC(C(O)=O)CCC(=O)OP(O)(=O)O,(2S)-2-ACETAMIDO-5-OXO-5-PHOSPHONOOXY-PENTANOIC ACID
446,CC(N)C(NCC(O)=O)=O,Alanylglycine
447,COC1(=CC(=CC=C(O)1)C3(OC4(C(C(=O)C(OC2(C(C(C(O)C(O2)CO)O)O))=3)=C(O)C=C(O)C=4))),Isorhamnetin 3-galactoside
448,CC(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(OP(=O)(OCC1(C(OP(O)(=O)O)C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))O)O)CO,(S)-3-Hydroxyisobutyryl-CoA
449,CC4(OC(OC2(=C(C1(=CC=C(O)C=C1))OC3(C(C(=O)2)=C(C=C(C=3)O)O)))C(C(C4O)O)O),KAEMPFEROL 3-O-GLUCORHAMNOSIDE
450,C(=O)(C(CC(O)=O)C(O)C(O)=O)O,isocitric acid
451,C=CCC(=O)C(=O)O,2-keto-4-pentenoic acid
452,CC(=O)NCC3(OC(OC2(C(N)CC(N)C(OC1(OC(CO)C(O)C(N)C(O)1))C(O)2))C(N)C(O)C(O)3),AC1NPII6
453,C1(C(=CC=C(C=1)O)CCO),2-(4-Hydroxyphenyl)ethanol
454,C(=O)(C1(=CC(=CC(=O)C(O)=C1)O))O,Stipitatic acid
455,C(CNC(C=CC1(C=CC(=CC=1)O))=O)CCN=C(N)N,N-(4-guanidinobutyl)-3-(4-hydroxyphenyl)acrylamide
456,C(O)(=O)CC1(S(=O)(=O)O)(C=CC(=O)O1),4-carboxymethyl-4-sulfobut-2-en-4-olide
457,CC(OCCC1(C=CC=CC=1))=O,Phenethyl acetate
458,CCCCCCCCCCCC(O)=O,lauric acid
459,CC(C(O)C(=O)NCCC(NCCS)=O)(C)COP(O)(=O)O,pantetheine 4'-phosphate
460,F,HYDROFLUORIC ACID
461,C4(N=C3(N(C1(C2(C(C(O1)CO)OP(O2)(O)=O)))C=NC3=C(N=4)N)),"Adenosine 2',3'-cyclic phosphate"
462,CC(=CCCC(=CCCC(=CCO)C)C)C,farnesol
463,CN1(=C3(C=CC=C(C(=NC2(C=CC=CC1=2))3)C(=O)O)),1-Carboxy-5-methylphenazine-5-ium
464,CCCCCCCCCC(=O)C(N)CC,CHEMBL1922866
465,CC(=CC=CC=C(C)C=CC=C(C)C(=O)OC1(C(C(C(C(O1)COC2(C(C(O)C(C(CO)O2)O)O))O)O)O))C=CC=C(C)C(=O)OC3(OC(C(C(C3O)O)O)COC4(C(C(O)C(C(CO)O4)O)O)),AC1MR0PL
466,CC(C(=O)C)C(N)C(=O)O,2-amino-3-methyl-4-oxopentanoic acid
467,CC(C)CCCC(C)CCCC(C)CCCC1(C)(CCC2(=CC(O)=C(C)C(=C(O1)2)C)),Tocopherols
